bus,load_MW,p_inj_mw,neighbor_count,v_deviation,load_ratio,gen_flag,degree_centrality,scenario
91,0.7396021139798326,-0.6074947863873091,2.250621536158144,0.26447575352173985,0.8642533004360751,0,2.250607838832123,15
92,-0.5896205575559967,-0.03162896872883489,-0.5157674353695747,0.05830556650827761,-0.5646147419542975,0,-0.5157642963990284,15
93,-0.19299498715516614,-0.20346105773407908,1.1440659475470563,0.2140921430628915,-0.13825607799486808,0,1.1440589847396623,15
94,0.24436044667668358,-0.39293875015106855,-0.5157674353695747,-0.24330826262550923,0.33188576953023424,0,-0.5157642963990284,15
95,-0.057982306051401866,-0.2619532800404049,1.1440659475470563,0.30524538408683194,0.00687784838009382,0,1.1440589847396623,15
96,-0.5572965370657725,-0.045632866561923016,-0.5157674353695747,1.0665337525085719,-0.5298675465677735,0,-0.5157642963990284,15
97,0.013404682862638665,-0.29288062398471276,-0.5157674353695747,1.4793680585351485,0.08361637329848919,0,-0.5157642963990284,15
98,0.11314631600925648,-0.33609219293892195,-0.5157674353695747,1.101656257017311,0.1908351524774184,0,-0.5157642963990284,15
99,-0.05137686894073846,1.9461174243005839,2.8038993304636874,1.3946694332407592,0.01397846304425764,1,2.8038822658783533,15
100,-0.394241563098803,-0.11627399232475512,-0.5157674353695747,0.31582602333538273,-0.3545891327674738,0,-0.5157642963990284,15
101,-0.7817781118096528,0.05162041413918188,-0.5157674353695747,0.2268249615043313,-0.7711774152042945,0,-0.5157642963990284,15
102,-0.2786866144310705,0.18460520912035933,0.5907881532415127,1.1016562570173016,-0.23037159056996825,1,0.5907845576934321,15
103,-0.04647052863895645,-0.2669405852182955,0.03751035893596896,-0.5308457247990707,0.019252607860195916,0,0.03751013064720171,15
104,-0.21297502647026034,-0.1948050048970168,1.1440659475470563,-0.7819998758477494,-0.1597339238625248,0,1.1440589847396623,15
105,0.17012143466210589,-0.36077580990680136,0.03751035893596896,-1.040239760892713,0.252081419184856,0,0.03751013064720171,15
106,0.49499451692861834,-0.5015222079038137,-0.5157674353695747,-1.3261672031198672,0.601308659303417,0,-0.5157642963990284,15
107,-0.861339693247625,0.08608927788195932,-0.5157674353695747,-0.7621568213827005,-0.8567033421638491,0,-0.5157642963990284,15
108,-0.6844532472631337,0.009455873990446697,-0.5157674353695747,-0.7325274197218145,-0.6665565780349937,0,-0.5157642963990284,15
109,0.1698217329669491,-0.36064596863533427,0.5907881532415127,-0.4471276744495266,0.2517592503085422,0,0.5907845576934321,15
110,-0.9092825697515321,0.4227072984879093,-1.0690452296751185,-0.15411449822605958,-0.9082402633762666,1,-1.069038723445259,15
111,0.7224794849974008,-0.600076663787852,-1.0690452296751185,-0.36340962409995,0.8458470710821661,0,-1.069038723445259,15
112,-0.7458449014842229,0.036052888856725876,-0.5157674353695747,0.3900528290460676,-0.7325504665417544,0,-0.5157642963990284,15
113,-0.6977365900966472,0.015210683358256177,-0.5157674353695747,-1.013765789712628,-0.6808357085955583,0,-0.5157642963990284,15
114,-0.35079363911679456,-0.13509715476792453,-0.5157674353695747,-1.0183935040486973,-0.3078841288463722,0,-0.5157642963990284,15
115,3.6623303305539956,-1.8737230190778218,-1.622323023980662,0.8923611311434112,4.006084262760931,0,-1.6223131504914892,15
116,-0.3646659578058435,-0.12908718043047374,-1.0690452296751185,-0.5261798007941398,-0.3227963879231257,0,-1.069038723445259,15
117,-0.015160748391034725,-0.2805050786544057,-0.5157674353695747,-1.6508968739513206,0.05290953033717208,0,-0.5157642963990284,15
0,0.48777485624748745,-0.4983943980263668,-0.5157674353695747,-1.2005901275955346,0.6599178757239409,0,-0.5157642963990284,16
1,-0.3454481923402548,-0.13741298953710218,-0.5157674353695747,-0.5604549920105958,-0.27535184262310763,0,-0.5157642963990284,16
2,0.11431243904582246,-0.3365973982821069,0.03751035893596896,-0.7120344910734625,0.24071669022933745,0,0.03751013064720171,16
3,0.11598225182909873,-0.33732081966542327,-0.5157674353695747,0.599347954919958,0.24259100867762573,0,-0.5157642963990284,16
4,-0.9092825697515321,0.1068598111944266,0.5907881532415127,0.7740219158517733,-0.9082402633762666,0,0.5907845576934321,16
5,0.4158866293674396,-0.4672499002392022,-0.5157674353695747,0.26447575352171193,0.579225338688954,0,-0.5157642963990284,16
6,-0.44744605412419847,-0.09322394331224362,-0.5157674353695747,0.23166211248291396,-0.38984160814790825,0,-0.5157642963990284,16
7,-0.2602020797710933,-0.174344591268004,-0.5157674353695747,1.310951382891192,-0.17966545009247092,0,-0.5157642963990284,16
8,-0.9092825697515321,0.1068598111944266,-0.5157674353695747,2.479580233554863,-0.9082402633762666,0,-0.5157642963990284,16
9,-0.9092825697515321,4.054953402362959,-1.0690452296751185,2.776017264008462,-0.9082402633762666,1,-1.069038723445259,16
10,0.8984499927754315,-0.6763132511673662,0.5907881532415127,0.007646400350591416,1.1208893045912007,0,0.5907845576934321,16
11,0.15053859505598743,0.3934591737694829,2.250621536158144,0.26447575352174446,0.28137954369438456,1,2.250607838832123,16
12,0.01842469441298731,-0.2950554688154561,-0.5157674353695747,-0.7775262292688111,0.1330853614180561,0,-0.5157642963990284,16
13,-0.5616129460364778,-0.04376284701253367,-0.5157674353695747,-0.02682295523564938,-0.5179907718374331,0,-0.5157642963990284,16
14,1.3223696360476858,-0.8599700885220887,1.1440659475470563,-0.572704749973845,1.5967273242391553,0,1.1440589847396623,16
15,-0.30268170961860724,-0.15594092775863647,-0.5157674353695747,-0.04836831027276646,-0.22734765416773126,0,-0.5157642963990284,16
16,-0.5994617077207562,-0.027365437788769743,1.1440659475470563,0.4495570416744562,-0.5604749550825296,0,1.1440589847396623,16
17,0.49105958026525,-0.4998174555191236,-0.5157674353695747,-0.447127674449508,0.663604887157611,0,-0.5157642963990284,16
18,0.13451950507161706,-0.34535180704191065,0.5907881532415127,-0.9075769513720958,0.26339856032714354,0,0.5907845576934321,16
19,-0.49020628607949757,-0.07469871314162611,-0.5157674353695747,-1.4738892074734975,-0.4378387802917555,0,-0.5157642963990284,16
20,-0.5414024980409323,-0.05251872096008779,-0.5157674353695747,-1.5864351812521165,-0.4953051055725602,0,-0.5157642963990284,16
21,-0.6262577657094056,-0.015756446929602392,-0.5157674353695747,-1.0773060355093789,-0.5905527855630148,0,-0.5157642963990284,16
22,-0.7433339245322388,0.03496504569354454,0.5907881532415127,0.8131250132168081,-0.7219675205166111,0,0.5907845576934321,16
23,-0.5481645365932403,-0.04958916901717392,0.03751035893596896,0.34819380387129323,-0.5028953059432631,0,0.03751013064720171,16
24,-0.9092825697515321,2.037038900210154,-0.5157674353695747,2.7760172640084715,-0.9082402633762666,1,-0.5157642963990284,16
25,-0.9092825697515321,2.8617517836986917,-1.0690452296751185,1.3109513828912012,-0.9082402633762666,1,-1.069038723445259,16
26,0.7925199197934113,-0.630420633324842,0.5907881532415127,-0.6564228003233937,1.0019857412652717,0,0.5907845576934321,16
27,-0.4636686822067098,-0.08619573262538362,-0.5157674353695747,-0.9599658243026604,-0.4080510573743738,0,-0.5157642963990284,16
28,-0.3687450428262218,-0.12731997792869543,-0.5157674353695747,-0.8746429890696215,-0.3015019099181906,0,-0.5157642963990284,16
29,-0.9092825697515321,0.1068598111944266,0.03751035893596896,-0.22652896209845225,-0.9082402633762666,0,0.03751013064720171,16
30,0.17808558085527423,-0.3028113677878951,0.03751035893596896,-0.6982818254982006,0.3123002697754466,0,0.03751013064720171,16
31,0.6396506021261642,-0.5641922906261526,1.1440659475470563,-0.865717926197298,0.8303941801330117,0,1.1440589847396623,16
32,-0.32198467346384685,-0.14757820772984917,-0.5157674353695747,-0.660323241932265,-0.24901469469115403,0,-0.5157642963990284,16
33,0.4902734511334721,-0.4994768768448723,0.5907881532415127,0.013321602473047178,0.6627224790522321,0,0.5907845576934321,16
34,-0.008059991346450258,-0.2835813753118717,-0.5157674353695747,-0.15969849557912202,0.10335703761241569,0,-0.5157642963990284,16
35,-0.036003653154668955,-0.2714752022829625,-0.5157674353695747,-0.15411449822605958,0.07199105373420371,0,-0.5157642963990284,16
36,-0.9092825697515321,0.1068598111944266,1.1440659475470563,0.208033301258953,-0.9082402633762666,0,1.1440589847396623,16
37,-0.9092825697515321,0.1068598111944266,-0.5157674353695747,-1.5629605645753044,-0.9082402633762666,0,-0.5157642963990284,16
38,-0.23249688794648718,-0.18634745074754275,-0.5157674353695747,-0.6784566744287336,-0.14856714214423417,0,-0.5157642963990284,16
39,0.8159438822663013,-0.6405687142981122,0.5907881532415127,-0.5727047499738497,1.0282784882334743,0,0.5907845576934321,16
40,0.09261833076179102,-0.32719875073201626,-0.5157674353695747,-0.7925532139278612,0.21636565651875242,0,-0.5157642963990284,16
41,1.3700920781664139,-0.8806451219381282,0.5907881532415127,0.055180627647830834,1.650294439401016,0,0.5907845576934321,16
42,-0.41377487149111114,-0.10781147897030359,-0.5157674353695747,-0.7011677130222329,-0.3520466413007527,0,-0.5157642963990284,16
43,-0.5256237755946395,-0.05935461617743448,-0.5157674353695747,-0.6030464735577853,-0.47759392808745177,0,-0.5157642963990284,16
44,0.5211773003663719,-0.5128655067474419,0.03751035893596896,-0.43292523629543816,0.6974111910566388,0,0.03751013064720171,16
45,-0.2664755086668711,-0.0049294371815225444,0.03751035893596896,0.8923611311434019,-0.18670719970125713,0,0.03751013064720171,16
46,-0.09231675302999703,-0.247078395036875,0.03751035893596896,0.8689706682375776,0.00878116395869155,0,0.03751013064720171,16
47,-0.39891679774546773,-0.11424851692458303,-0.5157674353695747,1.511944664565341,-0.3353688663990372,0,-0.5157642963990284,16
48,1.3062112347278243,0.936832724878035,5.017010507685862,1.7295416346390007,1.5785899677690238,1,5.016979974063275,16
49,-0.44275099737190293,-0.09525800634284905,-0.5157674353695747,0.6279217366153105,-0.38457153741020417,0,-0.5157642963990284,16
50,-0.42770332288331464,-0.10177718597978462,0.03751035893596896,-0.882531262431441,-0.3676809409431791,0,0.03751013064720171,16
51,-0.49658403654357275,-0.07193564825831898,-0.5157674353695747,-1.3096518068560474,-0.44499762796205644,0,-0.5157642963990284,16
52,-0.35900449246444344,-0.13153992551057644,-0.5157674353695747,-1.6912914175489133,-0.29056841280856716,0,-0.5157642963990284,16
53,1.8534422011012224,-0.6689193415917771,1.6973437418526,-1.2005901275955346,2.192841521009555,0,1.6973334117858925,16
54,0.677432700805656,-0.5805608191013549,0.03751035893596896,-1.326167203119872,0.8728035360076741,0,0.03751013064720171,16
55,1.2139883333682842,-0.8130155121197392,1.6973437418526,-1.2424491527703045,1.4750723236929533,0,1.6973334117858925,16
56,-0.5795459534815237,-0.03599364007936822,-0.5157674353695747,-0.6421879904231401,-0.5381200743701358,0,-0.5157642963990284,16
57,-0.5857891790189677,-0.033288856106046184,-0.5157674353695747,-1.1618743130682374,-0.5451279215484864,0,-0.5157642963990284,16
58,5.292991519709894,-1.2202836569023943,1.6973437418526,0.05518062764784942,6.053640052577252,0,1.6973334117858925,16
59,1.0438979379234627,-0.7393263953553437,0.03751035893596896,0.37692721345419167,1.2841505812965477,0,0.03751013064720171,16
60,-0.9092825697515321,1.5106264213876828,0.03751035893596896,0.47377087939563955,-0.9082402633762666,1,0.03751013064720171,16
61,1.095133473424382,-0.7615234238715034,0.5907881532415127,0.599347954919958,1.3416610461576972,0,0.5907845576934321,16
62,-0.9092825697515321,0.1068598111944266,-1.0690452296751185,-0.7434096398735613,-0.9082402633762666,0,-1.069038723445259,16
63,-0.9092825697515321,0.1068598111944266,-0.5157674353695747,-0.09578497092155243,-0.9082402633762666,0,-0.5157642963990284,16
64,-0.9092825697515321,3.5373144648541963,-0.5157674353695747,0.8923611311434019,-0.9082402633762666,1,-0.5157642963990284,16
65,0.06858095514658755,3.122443277272927,0.5907881532415127,2.776017264008453,0.1893843703438944,1,0.5907845576934321,16
66,-0.2633206387323453,-0.17299352229769932,-0.5157674353695747,1.471823417705101,-0.18316594586762072,0,-0.5157642963990284,16
67,-0.9092825697515321,0.1068598111944266,-1.622323023980662,0.522166243014152,-0.9082402633762666,0,-1.6223131504914892,16
68,-0.9092825697515321,0.1068598111944266,1.1440659475470563,2.1481318863867815,-0.9082402633762666,0,1.1440589847396623,16
69,0.720333488658162,-0.5991469430096471,1.1440659475470563,0.013321602473051825,0.9209584782403537,0,1.1440589847396623,16
70,-0.9092825697515321,0.1068598111944266,0.03751035893596896,0.10652278212770895,-0.9082402633762666,0,0.03751013064720171,16
71,-0.6119548387770909,-0.02195297584019493,-0.5157674353695747,-0.15411449822606887,-0.5744981475327808,0,-0.5157642963990284,16
72,-0.7687818040120888,0.045989958402418055,-1.0690452296751185,0.3063347786965049,-0.7505320580843001,0,-1.069038723445259,16
73,0.9179587083458998,-0.684765110050027,-0.5157674353695747,-1.075013052071193,1.1427872957087417,0,-0.5157642963990284,16
74,0.22947941721273843,-0.38649176697559107,1.1440659475470563,-0.9447609691597767,0.3699884229491861,0,1.1440589847396623,16
75,0.8488346972151563,-0.6548181673427937,-0.5157674353695747,-1.7028984296928782,1.065197514040021,0,-0.5157642963990284,16
76,0.6407031376001611,-0.5646482858588004,2.250621536158144,0.9342201563182041,0.8315756219546031,0,2.250607838832123,16
77,1.0508175312379524,-0.7423242055396287,-0.5157674353695747,0.7774261176013934,1.291917632509651,0,-0.5157642963990284,16
78,-0.011594743676295191,-0.2820499967970181,-0.5157674353695747,1.0285604758897968,0.0993893763462469,0,-0.5157642963990284,16
79,2.0768877308791196,2.998125452254778,2.250621536158144,2.3574270122606906,2.4436529190565626,1,2.250607838832123,16
80,-0.9092825697515321,0.1068598111944266,-1.622323023980662,-0.09559385261812213,-0.9082402633762666,0,-1.6223131504914892,16
81,0.3921662212614935,-0.45697338863461123,0.03751035893596896,0.0848609199411559,0.5525998397353098,0,0.03751013064720171,16
82,-0.41135975566824057,-0.10885779173479347,0.03751035893596896,-0.012666614380881808,-0.34933574090108166,0,0.03751013064720171,16
83,-0.6442914141611136,-0.007943638787375052,-0.5157674353695747,-0.17972413982698593,-0.6107950548290727,0,-0.5157642963990284,16
84,-0.2633707232063558,-0.172971823949337,1.1440659475470563,0.05518062764783548,-0.18322216429794477,0,1.1440589847396623,16
85,-0.4101875132727468,-0.10936564819859798,-1.0690452296751185,-0.05588863031844274,-0.3480199313865391,0,-1.069038723445259,16
86,-0.9092825697515321,0.141953976449258,-1.622323023980662,1.3109513828911827,-0.9082402633762666,1,-1.6223131504914892,16
87,0.18470408770408017,-0.36709352596557376,-0.5157674353695747,0.16450103608452135,0.3197293597974433,0,-0.5157642963990284,16
88,-0.9092825697515321,5.432399388615091,1.6973437418526,0.8923611311434204,-0.9082402633762666,1,1.6973334117858925,16
89,3.1315423941126785,-1.6437670940341569,0.03751035893596896,0.05518062764783548,3.627473471677751,0,0.03751013064720171,16
90,-0.6395334196412386,-0.01000496866330661,-0.5157674353695747,-0.1541144982260642,-0.6054543381961821,0,-0.5157642963990284,16
91,0.8745662553899675,-0.6659659795982401,2.250621536158144,0.2644757535217352,1.0940804730599096,0,2.250607838832123,16
92,-0.5885022772763101,-0.03211344691403545,-0.5157674353695747,0.04133670691945495,-0.5481732989504838,0,-0.5157642963990284,16
93,-0.13931102933022593,-0.22671882855759526,1.1440659475470563,0.1902059608173329,-0.04396860530625457,0,1.1440589847396623,16
94,0.2111128869177117,-0.37853474275957016,-0.5157674353695747,-0.267525492365241,0.34937250306416,0,-0.5157642963990284,16
95,0.09452707834619511,-0.32802568703993107,1.1440659475470563,0.2678936664976319,0.21850817264176062,0,1.1440589847396623,16
96,-0.5537793516388908,-0.047156634479127955,-0.5157674353695747,1.0491730736849154,-0.5091977798069147,0,-0.5157642963990284,16
97,-0.03812049082009908,-0.27055811406354124,-0.5157674353695747,1.5006914082815905,0.06961496227767358,0,-0.5157642963990284,16
98,0.22295706370368126,-0.3836660549884408,-0.5157674353695747,1.101656257017311,0.3626672623791381,0,-0.5157642963990284,16
99,-0.013772466698233413,1.9298258801457455,2.8038993304636874,1.3946694332407592,0.09694494276892543,1,2.8038822658783533,16
100,-0.3317940381453421,-0.1433284473744284,-0.5157674353695747,0.2860743443629916,-0.2600254339624399,0,-0.5157642963990284,16
101,-0.7832749603057287,0.05226890133516658,-0.5157674353695747,0.21273174050496674,-0.7668002232865077,0,-0.5157642963990284,16
102,-0.3266183648882163,0.2053709222396771,0.5907881532415127,1.1016562570173016,-0.25421588455348754,1,0.5907845576934321,16
103,-0.04199076923735116,-0.2688813738957396,0.03751035893596896,-0.5308457247990613,0.06527068230202569,0,0.03751013064720171,16
104,-0.09324273511824646,-0.24667722716349627,1.1440659475470563,-0.7819998758477401,0.007741774795922552,0,1.1440589847396623,16
105,0.2747533293643764,-0.4061060114495263,0.03751035893596896,-1.0567639960313033,0.4208071312630052,0,0.03751013064720171,16
106,0.24749733441067223,-0.3942977597876925,-0.5157674353695747,-1.3261672031198533,0.3902130343200243,0,-0.5157642963990284,16
107,-0.8602814143861359,0.0856307944126863,-0.5157674353695747,-0.7543217998558915,-0.8532378281280438,0,-0.5157642963990284,16
108,-0.7287063807924421,0.028627881412167735,-0.5157674353695747,-0.7204698096816357,-0.7055485091404655,0,-0.5157642963990284,16
109,-0.03348392424512447,-0.2725668371006985,0.5907881532415127,-0.4471276744495127,0.07481937941666626,0,0.5907845576934321,16
110,-0.9092825697515321,0.4227072984879093,-1.0690452296751185,-0.1541144982260642,-0.9082402633762666,1,-1.069038723445259,16
111,1.0143620105035498,-0.7265303970939561,-1.0690452296751185,-0.36340962409995,1.2509973235152587,0,-1.069038723445259,16
112,-0.757636337014788,0.041161351726479965,-0.5157674353695747,0.3900528290460629,-0.7380215810912791,0,-0.5157642963990284,16
113,-0.7137924903712896,0.022166661719065017,-0.5157674353695747,-1.0135676331543875,-0.6888080815715308,0,-0.5157642963990284,16
114,-0.3824633006413545,-0.12137674815784494,-0.5157674353695747,-1.019170664496992,-0.3169002731112369,0,-0.5157642963990284,16
115,4.285090566332553,-2.143524565546657,-1.622323023980662,0.8923611311434112,4.922299240072495,0,-1.6223131504914892,16
116,-0.4331052225616217,-0.09943689383628462,-1.0690452296751185,-0.4698785129083994,-0.37374442322350304,0,-1.069038723445259,16
117,-0.028667776129633574,-0.2746533611510948,-0.5157674353695747,-1.6299954374751053,0.08022537184465728,0,-0.5157642963990284,16
0,0.4380627333973005,-0.4768573652284051,-0.5157674353695747,-1.2005901275955257,0.49026195688768615,0,-0.5157642963990284,17
1,-0.4577366912637178,-0.0887656788713213,-0.5157674353695747,-0.5340096453209827,-0.4395497857827221,0,-0.5157642963990284,17
2,-0.009417264041753068,-0.2829933572414585,0.03751035893596896,-0.8998170434364615,0.02579173646261372,0,0.03751013064720171,17
3,0.11074298342552037,-0.33505098508633596,-0.5157674353695747,0.5993479549199766,0.15051430941975943,0,-0.5157642963990284,17
4,-0.9092825697515321,0.1068598111944266,0.5907881532415127,0.7634263083166137,-0.9082402633762666,0,0.5907845576934321,17
5,0.31525152253818617,-0.423651247191541,-0.5157674353695747,0.2644757535217166,0.36278776696890225,0,-0.5157642963990284,17
6,-0.45998605864149616,-0.0877911741386252,-0.5157674353695747,0.23226482015280303,-0.44188455866140475,0,-0.5157642963990284,17
7,-0.1530052454830828,-0.22078601447690777,-0.5157674353695747,1.310951382891192,-0.1232480905064768,0,-0.5157642963990284,17
8,-0.9092825697515321,0.1068598111944266,-0.5157674353695747,2.4795802335548536,-0.9082402633762666,0,-0.5157642963990284,17
9,-0.9092825697515321,4.054953402362959,-1.0690452296751185,2.776017264008462,-0.9082402633762666,1,-1.069038723445259,17
10,0.7716589518174103,-0.6213829313371331,0.5907881532415127,0.030467533425496345,0.8365243820001348,0,0.5907845576934321,17
11,0.1581471266689496,0.3901628913840673,2.250621536158144,0.26447575352173985,0.19971832521341762,1,2.250607838832123,17
12,-0.14436116402448745,-0.2245309333258384,-0.5157674353695747,-0.6937208417055208,-0.11427580472069063,0,-0.5157642963990284,17
13,-0.5597190834120244,-0.044583334634448475,-0.5157674353695747,-0.025781146667275927,-0.5454043143240824,0,-0.5157642963990284,17
14,1.4330245242634336,-0.9079096618116727,1.1440659475470563,-0.5727047499738404,1.5230011295052495,0,1.1440589847396623,17
15,-0.22040384936473478,-0.19158657862279177,-0.5157674353695747,-0.07349503388471021,-0.19320573013374687,0,-0.5157642963990284,17
16,-0.6568377570818473,-0.0025081235953839623,1.1440659475470563,0.4491741746502832,-0.6462104554364729,0,1.1440589847396623,17
17,0.49899007709029636,-0.5032532245113245,-0.5157674353695747,-0.4471276744495127,0.553502631145655,0,-0.5157642963990284,17
18,0.2379962465066459,-0.3901815557297408,0.5907881532415127,-0.9075769513720909,0.2825992104016189,0,0.5907845576934321,17
19,-0.4684905894606641,-0.08410671351448978,-0.5157674353695747,-1.3276939502177916,-0.4507119952547661,0,-0.5157642963990284,17
20,-0.5563713579832128,-0.046033686545111564,-0.5157674353695747,-1.3951814367408375,-0.5419294801935255,0,-0.5157642963990284,17
21,-0.6303750835823069,-0.013972680616996077,-0.5157674353695747,-0.9538633810657887,-0.6187430292638822,0,-0.5157642963990284,17
22,-0.7301751905899156,0.029264221261855645,0.5907881532415127,0.5118894155501481,-0.7223324141873574,0,0.5907845576934321,17
23,-0.5869038695669186,-0.0328059331183647,0.03751035893596896,0.34819380387128857,-0.5736212708133878,0,0.03751013064720171,17
24,-0.9092825697515321,2.037038900210154,-0.5157674353695747,2.776017264008462,-0.9082402633762666,1,-0.5157642963990284,17
25,-0.9092825697515321,2.8617517836986917,-1.0690452296751185,1.310951382891192,-0.9082402633762666,1,-1.069038723445259,17
26,1.0991343941242344,-0.7632567628519055,0.5907881532415127,-0.6564228003233984,1.1764336332349121,0,0.5907845576934321,17
27,-0.5238490476573455,-0.06012349048015027,-0.5157674353695747,-0.9555200650082407,-0.5081723408079922,0,-0.5157642963990284,17
28,-0.23873976535570796,-0.18364281759556028,-0.5157674353695747,-0.8949005571760857,-0.21223783657596354,0,-0.5157642963990284,17
29,-0.9092825697515321,0.1068598111944266,0.03751035893596896,-0.12994110928951122,-0.9082402633762666,0,0.03751013064720171,17
30,0.17965508121913212,-0.30349133031765246,0.03751035893596896,-0.6982818254981821,0.22204290831878049,0,0.03751013064720171,17
31,0.5855919490562912,-0.5407721886987389,1.1440659475470563,-0.8657179261973028,0.6433926615190193,0,1.1440589847396623,17
32,-0.2680972198512421,-0.17092414005607134,-0.5157674353695747,-0.6716770544658431,-0.24270995474593143,0,-0.5157642963990284,17
33,0.5868707586284012,-0.541326213795995,0.5907881532415127,0.013321602473079707,0.6447200257972864,0,0.5907845576934321,17
34,-0.08626799833246915,-0.2496989274309567,-0.5157674353695747,-0.15584394549846958,-0.05397691844960764,0,-0.5157642963990284,17
35,-0.16739616553889278,-0.2145513638632364,-0.5157674353695747,-0.15411449822606887,-0.13818541474151597,0,-0.5157642963990284,17
36,-0.9092825697515321,0.1068598111944266,1.1440659475470563,0.21032321578850333,-0.9082402633762666,0,1.1440589847396623,17
37,-0.9092825697515321,0.1068598111944266,-0.5157674353695747,-1.4922986046552424,-0.9082402633762666,0,-0.5157642963990284,17
38,-0.1997521216293646,-0.20053363040956879,-0.5157674353695747,-0.6458949101979815,-0.17176988364160864,0,-0.5157642963990284,17
39,0.7893696405793876,-0.629055822030027,0.5907881532415127,-0.5727047499738311,0.8549075221633461,0,0.5907845576934321,17
40,-0.03687516889486656,-0.271097631139257,-0.5157674353695747,-0.7456624333160166,-0.002708708680240485,0,-0.5157642963990284,17
41,1.6430018200987084,-0.9988791808736538,0.5907881532415127,0.05518062764784013,1.7409509852284748,0,0.5907845576934321,17
42,-0.43787308428944405,-0.09737128914026891,-0.5157674353695747,-0.6317038626375489,-0.41893198395341347,0,-0.5157642963990284,17
43,-0.514237759565491,-0.06428743711925762,-0.5157674353695747,-0.46516155369512535,-0.49819612483377873,0,-0.5157642963990284,17
44,0.2727811007822356,-0.4052515729499544,0.03751035893596896,-0.26851012397312,0.3187047995347683,0,0.03751013064720171,17
45,-0.20957668395103196,-0.029580000943675234,0.03751035893596896,0.8923611311434204,-0.18196747158574056,0,0.03751013064720171,17
46,-0.1506352591270622,-0.22181277557568763,0.03751035893596896,0.8868891779828283,-0.12078811890666195,0,0.03751013064720171,17
47,-0.45464268264552504,-0.09010611177313094,-0.5157674353695747,1.5311402405706047,-0.43633830175413196,0,-0.5157642963990284,17
48,1.2563618597964699,0.9584292200848461,5.017010507685862,1.7295416346389914,1.3396308175908562,1,5.016979974063275,17
49,-0.5221238153039823,-0.06087092156231231,-0.5157674353695747,0.633853010290787,-0.5063816036665848,0,-0.5157642963990284,17
50,-0.5021135301882351,-0.06954007793958399,0.03751035893596896,-0.9218218743994152,-0.48561155452099025,0,0.03751013064720171,17
51,-0.4366259253560168,-0.09791160207227627,-0.5157674353695747,-1.3755464380492919,-0.4176374720466708,0,-0.5157642963990284,17
52,-0.353802605120073,-0.13379356530553413,-0.5157674353695747,-1.7248811529627568,-0.33166946000929554,0,-0.5157642963990284,17
53,2.292847435171372,-0.8592850792667528,1.6973437418526,-1.2005901275955257,2.4154703778325572,0,1.6973334117858925,17
54,0.8448405011919619,-0.6530877417278533,0.03751035893596896,-1.3261672031198763,0.912484537903362,0,0.03751013064720171,17
55,1.2606326643915204,-0.8332234700481068,1.6973437418526,-1.2424491527703045,1.3440637789813275,0,1.6973334117858925,17
56,-0.5714716375290666,-0.039491716554863575,-0.5157674353695747,-0.6617435144783574,-0.5576030973591692,0,-0.5157642963990284,17
57,-0.5786840605532731,-0.03636704228389694,-0.5157674353695747,-1.1902187622796672,-0.565089366535499,0,-0.5157642963990284,17
58,5.797933629962193,-1.4390422647845935,1.6973437418526,0.05518062764784013,6.053640054288553,0,1.6973334117858925,17
59,1.1834905231227557,-0.7998027925281136,0.03751035893596896,0.36819103215758847,1.2639926527539584,0,0.03751013064720171,17
60,-0.9092825697515321,1.5106264213876828,0.03751035893596896,0.47377087939561163,-0.9082402633762666,1,0.03751013064720171,17
61,0.8700068191814166,-0.6639906721373275,0.5907881532415127,0.5993479549199673,0.9386063876636782,0,0.5907845576934321,17
62,-0.9092825697515321,0.1068598111944266,-1.0690452296751185,-0.7830174474165997,-0.9082402633762666,0,-1.069038723445259,17
63,-0.9092825697515321,0.1068598111944266,-0.5157674353695747,-0.1241922972157783,-0.9082402633762666,0,-0.5157642963990284,17
64,-0.9092825697515321,3.5373144648541963,-0.5157674353695747,0.8923611311434112,-0.9082402633762666,1,-0.5157642963990284,17
65,0.12169229771841798,3.099433583433047,0.5907881532415127,2.776017264008481,0.16187935467816392,1,0.5907845576934321,17
66,-0.20200665984147512,-0.19955688549033024,-0.5157674353695747,1.45086385712873,-0.1741100236843562,0,-0.5157642963990284,17
67,-0.9092825697515321,0.1068598111944266,-1.622323023980662,0.5195971870069899,-0.9082402633762666,0,-1.6223131504914892,17
68,-0.9092825697515321,0.1068598111944266,1.1440659475470563,2.1481318863867815,-0.9082402633762666,0,1.1440589847396623,17
69,0.5677033592205454,-0.5330222250296599,1.1440659475470563,0.013321602473065765,0.624824865613831,0,1.1440589847396623,17
70,-0.9092825697515321,0.1068598111944266,0.03751035893596896,0.08998993081427908,-0.9082402633762666,0,0.03751013064720171,17
71,-0.6219737924776463,-0.017612414180810682,-0.5157674353695747,-0.15411449822605028,-0.6100227522602863,0,-0.5157642963990284,17
72,-0.7407986705841765,0.0338666848853544,-1.0690452296751185,0.3063347786965189,-0.7333592536502492,0,-1.069038723445259,17
73,0.7359871905774661,-0.6059286749558277,-0.5157674353695747,-1.0750130520711978,0.7994982112195649,0,-0.5157642963990284,17
74,0.1895188480424021,-0.3691794487822933,1.1440659475470563,-0.9317332882840371,0.23228118930752958,0,1.1440589847396623,17
75,0.6829832303554536,-0.5829655029109823,-0.5157674353695747,-1.7028984296928782,0.7444817608114704,0,-0.5157642963990284,17
